tweet_id,created_at,text,author_id
1508885356246151178,2022-03-29 19:14:37+00:00,@FashionNova @SHEIN_official please stop using @LaserShip!!!!!!!! This shipping company is trash! They steal peoples packages! Packages are always lost! What the hell! We are not shopping online to be constantly inconvenienced by @LaserShip,1040331872314814464
1508880622114246656,2022-03-29 18:55:48+00:00,@GiseIleLynette @FashionNova Beautiful! 😍,1485669880712081409
1508880430900076546,2022-03-29 18:55:03+00:00,@angelamachado05 @FashionNova I love you so so so much!💕💕💕💕,1322704862690209792
1508878898494332941,2022-03-29 18:48:57+00:00,@chibweth_kaseba @FashionNova ur gorgeous 😍,758222785
1508878163635544067,2022-03-29 18:46:02+00:00,@FashionNova DM ME BACK ABOUT MY REFUND. PLEASE. @FashionNovaHelp,3499740733
1508874563664465920,2022-03-29 18:31:44+00:00,@raganxo_ @FashionNova It is stressful !!,193737517
1508874487760048146,2022-03-29 18:31:26+00:00,So @FashionNova makes you pay for returns.... How ghetto 😩 ew,1012544934
1508874463823151109,2022-03-29 18:31:20+00:00,"I want a refund for my other order @FashionNovaHelp It was delayed by 2 weeks and I didn’t even wear the outfits planned because my package didn’t come in time, I’m over it. I’ll be reporting y’all the the bbb! Second package to have this happen to me! @FashionNova",2890017187
1508874372668399628,2022-03-29 18:30:58+00:00,@BasedxBeauty @FashionNova yeah I don’t shop with them as much anymore because I don’t like buying shit and wondering if it’s gna look like the picture online. stressful.,2763202382
1508874331413262338,2022-03-29 18:30:48+00:00,Ain’t a better feeling then receiving your @FashionNova package 💅,2347748210
1508874027548426252,2022-03-29 18:29:36+00:00,@raganxo_ @FashionNova Like if I didn’t pay w a gift card why would you give me my return as a gift card 😂 &amp; I only had the items like 3 days before I sent them back . It’s bs,193737517
1508873836581822468,2022-03-29 18:28:50+00:00,@FashionNovaHelp @FashionNova thank you SO MUCH for the gift card in love with these dresses especially the second one 🔥 https://t.co/LhVlxGaFdL,78125611
1508873802138234884,2022-03-29 18:28:42+00:00,@BasedxBeauty @FashionNova a gift card lol. ma’am!,2763202382
1508872549622554625,2022-03-29 18:23:43+00:00,"I’m not buying fashion nova cheap bullshit no more , I sent some shit back &amp; they sent me a gift card . @FashionNova GIVE ME MY MONEY BACK",193737517
1508871192001712130,2022-03-29 18:18:20+00:00,Bitchhhh 😂😂 they always playin !! @FashionNova that slap was hard it should’ve been more like 75% off https://t.co/PwhQv59Pim,31296524
1508869745394823173,2022-03-29 18:12:35+00:00,@FashionNova so y’all lost my order and just not going to respond to me at all???,1455220886605385733
1508866972318154755,2022-03-29 18:01:34+00:00,@official_stax @FashionNova T shirt 🔥🔥🔥🔥,2601872593
1508865205887025157,2022-03-29 17:54:33+00:00,@MsDStueart @jusssjessb @FashionNova @FashionNovaHelp Whatttttt 😭😭😭 I’m over it for you.  Is there a support group to join or something cause mine was delivered at some random address with a picture of someone else’s door and they straight up told me it’s out of their hands and it’s nothing they can do about it like….,1508484257337032716
1508861921293967367,2022-03-29 17:41:29+00:00,@FashionNova @FashionNovaHelp  this dress was everything on my birthday weekend! ❤️❤️❤️ I loved it ! https://t.co/wXcarYySCx,1478593759407489025
1508861844303265800,2022-03-29 17:41:11+00:00,@FashionNova @FashionNovaHelp ordered an item still not shipped. Please cancel order.,1137835221263486976
1508859078549856256,2022-03-29 17:30:12+00:00,Just Enjoying Life As It Goes 💛 Dress :@FashionNova #WomensHistoryMonth #model #photography #beauty https://t.co/XfpqiglBgb,3815086883
1508857841603461130,2022-03-29 17:25:17+00:00,@FashionNova count your days buddy my order is delayed 3 days when it should be here Friday…,3839098878
1508857249640374277,2022-03-29 17:22:56+00:00,What is @FashionNova customer service number 😩,55839101
1508857065975996419,2022-03-29 17:22:12+00:00,@FashionNovaHelp @FashionNova I placed an order with you and the address changed to another one after I placed my order. WTF?!,256660301
1508854963161624576,2022-03-29 17:13:51+00:00,@melocontones LMFAOOO STOP IT @FashionNova,2509346482
1508854348188631060,2022-03-29 17:11:24+00:00,@valvalll2point0 @jusssjessb @FashionNova @FashionNovaHelp I never get on here but I had no choice when they weren’t responding to the emails like they said. I had to end up getting credits for my whole order smh and now everything I had ordered is out of stock!!,1461497070351699972
1508854096324751366,2022-03-29 17:10:24+00:00,@FashionNova about to be like “Slap 30% off your next order with code “WILL”,88823143
1508852003337875463,2022-03-29 17:02:05+00:00,"@FashionNova ‘s mommy and me section. 

😍🌈",1445160533087375368
1508849305888739337,2022-03-29 16:51:22+00:00,One Of My Photoshoot Days 😘 Dress From @SHEIN_official Both Shoes From @FashionNova https://t.co/qrwgtquvlp,3815086883
1508846032255340548,2022-03-29 16:38:21+00:00,Okay @FashionNova we gone try this again I got my credits used them and paid for EXPRESS SHIPPING!! It’s saying Thursday so we will see!!Good Luck,1461497070351699972
1508844072726892546,2022-03-29 16:30:34+00:00,I’m not about to play with @FashionNova 😭🤣 https://t.co/ePWcCtzHn5,441335438
1508841848663851009,2022-03-29 16:21:44+00:00,Put me on payroll @FashionNova https://t.co/225zrtfr1Z,147709817
1508840213229023236,2022-03-29 16:15:14+00:00,@GiseIleLynette @FashionNova Beauty It has a name:Giselle Lynette 🙏🏆💯🤟🥂💯✨😘❤️👸🌹✋🇮🇹,1480822985984466946
1508839584855166978,2022-03-29 16:12:44+00:00,Something needs to be done about @FashionNova shipping company @LSO Shiiping,1508838511583113218
1508837664094621700,2022-03-29 16:05:06+00:00,Where is my package @FashionNova &amp;&amp; Where is my check @SelfLender ?! Tf,91664059
1508837010529824781,2022-03-29 16:02:30+00:00,"@FashionNova
Tuesday uniform 🖤 Wearing the most perfect black knitted dress
@CSxyBeautyflies @worldofqueens1 @AnnaNystromfanp @nystrom_photo @annanystromof https://t.co/Aw8pDMRDaQ",1245737903197650946
1508834323079876610,2022-03-29 15:51:50+00:00,@FashionNova get your shipping together before yall lose a customer 😒 now I gotta wait til April for my order that I ordered the beginning of March,171182968
1508829762349076488,2022-03-29 15:33:42+00:00,@FashionNova I’m tryna figure out why my package not going be here Wednesday and i paid express shipping,813288265725968384
1508827134453858308,2022-03-29 15:23:16+00:00,@lasership is the WORST COMPANY TO DEAL WITH! Their representatives first language isn’t English. You can barely understand what they’re saying. You can’t speak to a supervisor just ridiculous and LOW BUDGET!! @FashionNovaHelp @FashionNova step your game up!’,84115595
1508820867442257921,2022-03-29 14:58:21+00:00,Even @FashionNova know the vibes! They sent an email saying “it’s almost your birthday” 🥳🥳♈️♈️🤟🏽🤟🏽,1340505258150260737
1508818342492131344,2022-03-29 14:48:19+00:00,"@FashionNova not having a customer service Line is pathetic. Not only myself, but @nofks2givee are having terrible shipping issues in totally different states. So what do we do? Just receive the package after the date needed? Makes sense. Smh #fashionnova",1118415884798889984
1508817251490750479,2022-03-29 14:43:59+00:00,Love this @FashionNova https://t.co/6UJQ9hD0P5,1304812769619910657
1508816121348173831,2022-03-29 14:39:30+00:00,Starting to hate @FashionNova  why tf are y’all using LASERSHIP !! Ain’t no way I still don’t have my package,4540582936
1508815002559471622,2022-03-29 14:35:03+00:00,@FashionNova @FashionNovaHelp need to respond,3314423248
1508813237239824395,2022-03-29 14:28:02+00:00,@FashionNova really tryna hoe me !!! Like why don’t any of your customer support emails work bro !!! RUN ME MY PACKAGE,201963310
1508812687475683330,2022-03-29 14:25:51+00:00,@FashionNova really tryna hoe me … like how do none of your customer  support email not working ??!!! WHERE THEEE FUCK IS MY PACKAGE,201963310
1508811309315465230,2022-03-29 14:20:23+00:00,@Cosmo_GiiRL @FashionNova I’m hollering!!!!,1318674025938235392
1508811238964400137,2022-03-29 14:20:06+00:00,@FashionNova we need to talk fam.  😂 https://t.co/GjGizZutsE,857796680518860801
1508809097247961099,2022-03-29 14:11:35+00:00,@FashionNova  y’all was wild for this lol https://t.co/uirCV9kn6U,2262163730
1508807670962208778,2022-03-29 14:05:55+00:00,@Browniexp @FashionNova I think I need a Brownie,1376002693588791298
1508807471149764614,2022-03-29 14:05:08+00:00,"Received this promo text from @FashionNova yesterday. Maybe a good way to stay relevant, but I don’t prefer to joke about violence. (Especially when speaking for a brand) 

Marketers, Do you think this is appropriate for a company?

#marketing #Advertising #WillSmithAssault https://t.co/Y6BKMyr7L0",1328066762047430656
1508803514046332942,2022-03-29 13:49:24+00:00,@FashionNova why is my package not moving and then I call the shipment carrier and they’re saying there’s no clothes just a bag at their station 🤦🏼‍♀️,1229639273332297728
1508800390346723345,2022-03-29 13:36:59+00:00,"@fashionnova (swipe 1-3) Fashionnovapartner 
*Come on Summer 😜!! I can’t wait to wear these colorful, stylish shoes!
The heels are sturdy and therefore wearing easily!
#fashionnova #NovaBabe #ad @ Ντορ 9 https://t.co/7W4ITshgTw",2383635085
1508798080065310722,2022-03-29 13:27:49+00:00,"@fashionnova (swipe 1-3) Fashionnovapartner 
*Come on summer!! I can’t wait to wear these colorful, stylish shoes! 
The heels are sturdy and quite easy to wear 🙌🙌🙌
@fashionnova #shoes #heels
#fashionnova #NovaBabe #ad https://t.co/2r74ILdLxO",2383635085
1508795753598136321,2022-03-29 13:18:34+00:00,@spicyisjade @FashionNova check dms ok?,1351661133573177344
1508794854377197570,2022-03-29 13:14:59+00:00,@FashionNova You're not funny that text,762127081689980928
1508794783208255497,2022-03-29 13:14:43+00:00,Damn this tweet slaps. Rock solid promo @FashionNova Will you ever make a men’s line tho🧐 https://t.co/qPFuHCRWu8,1452046415274954758
1508794612399415305,2022-03-29 13:14:02+00:00,@itswynterm @FashionNova Literally dealing with the same thing!! I ordered on March 11 and I have not even received a valid tracking number! I just want a refund.,325647100
1508785074745053194,2022-03-29 12:36:08+00:00,@FashionNova @FashionNovaHelp has the WORST customer service. You guys got rid of email support and it’s 100 times WORSE!! All now I can’t get any support as to where my package is?!!,1205552496132993025
1508784750676385800,2022-03-29 12:34:51+00:00,@FashionNovaHelp I need an update on my order that I placed 3/13. No one is replying to my emails. How do I even get an update if the phones are off? @FashionNova ????,550741996
1508783096463863815,2022-03-29 12:28:16+00:00,@FashionNova I placed an order in March 13 and I’m still waiting on an update…. I have emailed fashionnova more than 10 times with no response. How am I supposed to get an update if the phone lines are off????,550741996
1508777377949798400,2022-03-29 12:05:33+00:00,- we have to give recognition where it’s due. @FashionNova y’all marketing team is unmatched! Lol,33070241
1508776300747628544,2022-03-29 12:01:16+00:00,@FashionNova this to funny bc y’all be  doing this 🤣🤣🤣 https://t.co/OtH0mAd3t1,174475296
1508773469319704576,2022-03-29 11:50:01+00:00,@macburgz 😭😭😭😭 have they cut you a check yet!?! @FashionNova  run this man his money!!,21999280
1508769946062528516,2022-03-29 11:36:01+00:00,@FitnessNever @FashionNova @Target Shout out to all involved in making this happen!!!!! Goodness! https://t.co/cIvNUj8CrV,1374693521928691715
1508769866668511237,2022-03-29 11:35:42+00:00,Wait wait wait who is in charge of those @FashionNova texts 😂 “ We slapped 40 percent off the Entire Site “ the jokes,52119756
1508769158326071300,2022-03-29 11:32:53+00:00,Thought I found my new spot. I won’t order shit else from @FashionNova,35965420
1508765044221386761,2022-03-29 11:16:32+00:00,"Shoutout to @FashionNova the fabric is awesome!!!! Now I need to get all colors. @Target u popping too 
#personaltrainer life https://t.co/oX8OM4n7d0",1181762203952848897
1508755420621455361,2022-03-29 10:38:18+00:00,Located in Denver for meet ups. Full video in bio 😈 add my Snapchat for live verification and more ! SC: badbitchvibes7 @FashionNova #Snapchat #accountant #subscribe #BIGOLIVE #alterworld #onlyfans #dropbox #babygirl #camgirl https://t.co/7TwrnEnefS,1491273930396422144
1508735566115848196,2022-03-29 09:19:24+00:00,@FashionNova Those two are nice.,1505034737475211266
1508729998873489414,2022-03-29 08:57:17+00:00,@whiskertits @elfcosmetics @ColourPopCo @FashionNova @KoKoKakez Don’t be usin Twitter like tht but wht ur ig😮‍💨,1276810311522082816
1508728951040057349,2022-03-29 08:53:07+00:00,Lmaooooooooooooooooo 😂😂😂😂😂😂🤌🏻 @FashionNova https://t.co/YVna6eo2Gl,156905149
1508721545107152899,2022-03-29 08:23:41+00:00,@FashionNova funny asf talking about “We Slapped 40% off”💀😭,966962766
1508721196501774338,2022-03-29 08:22:18+00:00,I ordered a package in feb it’s the end of march @FashionNova where my shit at??😭,780247425801818112
1508720210244927491,2022-03-29 08:18:23+00:00,@GiseIleLynette @FashionNova are you erased yout tattoe lips from your back,1488431276302475268
1508703534732173314,2022-03-29 07:12:07+00:00,@GiseIleLynette @FashionNova Hey baby it's your boyfriend taurean white I love your twitter photos you are very beautiful and sexy in them jeans,1508612391138955277
1508696421435789316,2022-03-29 06:43:51+00:00,@FashionNova Awesome... https://t.co/WKSJviTajU,990689824209190912
1508696104820359172,2022-03-29 06:42:36+00:00,@FashionNova shout out from #lasvegas https://t.co/tWtRlq507z,990689824209190912
1508690295940079620,2022-03-29 06:19:31+00:00,"@EvaAndressaOf @FashionNova Hello sweties,  chaat?",1499273551358083072
1508683708131336193,2022-03-29 05:53:20+00:00,@FashionNova know the wrong for the slap 40% off and ROCK new looks 😭,1225248483411668992
1508673174371667981,2022-03-29 05:11:29+00:00,Really @FashionNova ?? Really? https://t.co/wE0umsPnJw,1315827014339682306
1508672103863644171,2022-03-29 05:07:13+00:00,@Daisy_C22 @FashionNova Fashion Nova is shameless for that 🤣,374709955
1508669078361280513,2022-03-29 04:55:12+00:00,Tryna see how I did express shipping and @FashionNova still ain’t shipped my damn order out yet 😒😒😒😒 . Last time ordering from they asses cs they got sorry asf,248083943
1508665065620258820,2022-03-29 04:39:15+00:00,If my shìt don’t come by Thursday.. I’m officially cutting y’all asses off @FashionNova,1080328972234354693
1508664928776900611,2022-03-29 04:38:43+00:00,@FashionNova @FashionNovaHelp has the worst customer service,3314423248
1508663927953104899,2022-03-29 04:34:44+00:00,@FashionNova  I see what you did .. LMFAOOOOOOOOO https://t.co/zp06b6lTZg,2891884371
1508662613961580548,2022-03-29 04:29:31+00:00,"@FashionNova better make it right, or I’m disputing…",162218042
1508662553592963073,2022-03-29 04:29:17+00:00,Not @FashionNova texting me about slapping a 40% off the entire site 😭,919781641
1508661834588598276,2022-03-29 04:26:25+00:00,@FashionNova need to slap my package here!! I paid for express shipping and I’m still delayed 🙄,4821729994
1508659665185300481,2022-03-29 04:17:48+00:00,@JerrySnackhouse @FashionNova Yoooo I about DIED when i got that text,1692598902
1508657719527542789,2022-03-29 04:10:04+00:00,@bbcslutwife4u_2 @FashionNova Your simply stunning,1506388841296543744
1508653591074070535,2022-03-29 03:53:40+00:00,@FashionNova  yall are stuuuuuupid https://t.co/dBDhd8kgSN,2262163730
1508652024535072771,2022-03-29 03:47:26+00:00,0 bars @FashionNova https://t.co/tZ4VeHPyvF,1473712470162395141
1508648725283057668,2022-03-29 03:34:20+00:00,"Living the last months of my 20s up ✨
👙 @FashionNova https://t.co/JBwFQ9g3Io",67535686
1508646043373645824,2022-03-29 03:23:40+00:00,Count your days @FashionNova 🤣🤣😩😩😩 https://t.co/85Sw0GryxI,752220546
1508645149504462850,2022-03-29 03:20:07+00:00,"Sweet like fruit🍍 @FashionNova 
•
#fashionnova #novababe #Scorpio #slapped #slapped40 #bimbodoll https://t.co/XGHzvgkTIE",899738564681883648
1508644975805837313,2022-03-29 03:19:26+00:00,@FashionNova you wrong for this!! https://t.co/O1l9ZXbIrj,1323483908147613696
1508638017912815616,2022-03-29 02:51:47+00:00,@fashionnova I guess y’all said it’s trending let’s add it to our marketing too 🤨 https://t.co/s2s5yHQgZ0,343543308
1508637665213620227,2022-03-29 02:50:23+00:00,Yooooo they are RUTHLESS. @FashionNova  😫🙈 https://t.co/Qt3IbA48Eb,3143004270
1508634886168616960,2022-03-29 02:39:20+00:00,Plz someone tell me how to find my @FashionNova tracking number without a conformation email. Because I don’t have an email and it definitely charged my card🥲,2227341032
1508634068694491138,2022-03-29 02:36:05+00:00,How do you talk to a live person from @FashionNova @FashionNovaHelp,30809376
1508633330094415879,2022-03-29 02:33:09+00:00,And they did 🤣 @FashionNova https://t.co/GMDYWsjzOP,24915639
1508633200578420736,2022-03-29 02:32:38+00:00,Nah this is cringe af @FashionNova https://t.co/zCtFWenMfh,2725470166
1508631517031018496,2022-03-29 02:25:57+00:00,@DesarixDeviant @FashionNova you know what you did🤣😭,1130408734856032256
1508630199906316291,2022-03-29 02:20:43+00:00,@FashionNova LMBO- y’all a mess. Fashion Nova: We SLAPPED 40% Off the ENTIRE Site!👋It's Time To ROCK New Spring Looks💥Today Only → https://t.co/Dwq9bj2TJw,1489101454199734278
1508630014476132356,2022-03-29 02:19:59+00:00,@FashionNova WHERE ARE MY CLOTHES THAT I ORDERED AT THE BEGINNING OF THE MONTH ?!,521839161
1508629247644119042,2022-03-29 02:16:56+00:00,@FashionNova you need to find my order asap there was two estimated file every dates now it says it was picked up in TEXAS &amp; nothing now!!!!,235464816
1508626503071789059,2022-03-29 02:06:01+00:00,NO YOU DIDNT 😂😭 @FashionNova #WillSmith #ChrisRock https://t.co/DpU1K46pvJ,374709955
1508625119404605440,2022-03-29 02:00:32+00:00,@GiseIleLynette @FashionNova her hair is so beautiful along with her lovely smile and she looks great😍.,1462021477641957378
1508625011514482695,2022-03-29 02:00:06+00:00,@MsDStueart @jusssjessb @FashionNova @FashionNovaHelp That’s so unfortunate to hear. Literally the main reason why I made a Twitter was cause they were barely responding to any other means🙄. Lord help us,1508484257337032716
1508624909446094850,2022-03-29 01:59:41+00:00,@GiseIleLynette @FashionNova Sexy,1219759269458927617
1508623430194806792,2022-03-29 01:53:49+00:00,I’m so glad I turned off my @FashionNova notifications. Them people have a new sale every minute 😂😂,1208720228500299776
1508623394165739533,2022-03-29 01:53:40+00:00,All @FashionNova does is make a mockery out of black culture and the girls be eating them up! They need to be canceled after the text they sent out today.,159258002
1508622870670454786,2022-03-29 01:51:35+00:00,@justLea_noH @BlackSupremeKai @FashionNova You know they dirty af,743058539585888256
1508622337901535233,2022-03-29 01:49:28+00:00,@MicaleNgoga @FashionNova They deliver 😂,898624918929244160
1508621912787849222,2022-03-29 01:47:47+00:00,Yall ghetto as fuck for this @FashionNova 😭😭😭😭 https://t.co/xYQFT4Vtw5,288510696
1508620558149332997,2022-03-29 01:42:24+00:00,@FashionNova it hasn’t even been 24 hours 😭😂 https://t.co/D7uAG6lQLh,942905458150576128
1508618791005016068,2022-03-29 01:35:23+00:00,@IamDevanteJ @FashionNova No fr bcuz why are they like this 😂,1035582310136000512
1508618030254862338,2022-03-29 01:32:21+00:00,I’m soooo angry 😠@FashionNova is complete trash and I will never order from them again. These folks done took away their phone customer service to be completely online yet they still don’t respond. It makes no sense!,53834593
1508617925493673987,2022-03-29 01:31:56+00:00,Really @FashionNova stop!! https://t.co/xGP427l0y2,1450309335972786179
1508617787031404552,2022-03-29 01:31:23+00:00,@FashionNova ain’t waste no time 😂 #Oscar #Oscar2022 #willsmithchrisrock #Theydidit https://t.co/V35yipQCj8,1501222948971102216
1508617580172435456,2022-03-29 01:30:34+00:00,@FashionNova just couldn’t resist 😭😭😭😭 https://t.co/HsE8qYpkHW,49895796
1508616081522393088,2022-03-29 01:24:37+00:00,Shame on you @FashionNova https://t.co/d60uy9Y6P5,1132359783577559041
1508614820760891395,2022-03-29 01:19:36+00:00,Now @FashionNova enough is enough LMFAO https://t.co/CxXousLavE,109941201
1508612875371245568,2022-03-29 01:11:52+00:00,@iReddHerring @BlackSupremeKai They need to give you some coins @FashionNova,826290106369769472
1508612355659284483,2022-03-29 01:09:48+00:00,@FashionNova  y’all showing out!!!🤣🤣 I just might buy something!,426099512
1508611329720033280,2022-03-29 01:05:44+00:00,"@FashionNova while yall are trying to be funny with that promo text, yall really do need to be slapped for charging me shipping only for the order to be delivered late(a week), and then charge me shipping to return an item...",2980826572
1508610386295148549,2022-03-29 01:01:59+00:00,@FashionNova LSO shipping sucks. Find a new carrier and reimburse your customers for lost/missing packages. A one time courtesy replacement is not enough if the non delivery is due to the carrier. File a claim with your carrier and replace/refund $$$ to your customers.,65413100
1508608828652281860,2022-03-29 00:55:48+00:00,Shame on @fashionnova @lecadatampa using the Slap that was seen and heard around the world as marketing for a sale is disgusting and deplorable. I said what I said https://t.co/Rkig8LV30Z,334080944
1508608363512410114,2022-03-29 00:53:57+00:00,@CremeDeLaKym @FashionNova I got an “it’ll be there on two thursdays ago”,1280500379986415619
1508607365574057990,2022-03-29 00:49:59+00:00,"😂😂😂 Look at @FashionNova being PETTY, they SLAPPED 🤚 40% off 🤣🤣🤣 and wit the hand emoji 🤦‍♀️ a mess lol https://t.co/bcleu4HLiM",878357782319292417
1508607169280757769,2022-03-29 00:49:12+00:00,@FashionNova  &amp; their discount txt be havin me dead😂😂😂😂😂🥴 they’re  hilarious!,1225165033182810113
1508606539027914760,2022-03-29 00:46:42+00:00,"@FashionNova @FashionNovaHelp 
No updates since the 14th for my order placed on 3/10/22 and multiple ignored DMs, emails and requests for help through support. If y’all can’t manage your current orders you need to stop letting people place more. https://t.co/RARl8XmFP9",1283482811052302342
1508606421834899458,2022-03-29 00:46:14+00:00,"All i know @FashionNova , @SHEIN_official , and @Curvysense played TOO much with their text messages today. Im still gon shop that sale tho 😂😂😂",70053348
1508606299369402369,2022-03-29 00:45:44+00:00,Babe.. @FashionNova.. plz https://t.co/tDdZdvUDyM,1230685992933216256
1508606172370288658,2022-03-29 00:45:14+00:00,@ForeverPariss__ @FashionNova Yep! Two days after purchase i got a carrier delay email. Nothing since lol,23250396
1508606022910361601,2022-03-29 00:44:39+00:00,"Go with the flow💜💜
#modelshoot #fashionblogger #dreamchaser #fashionnova #blackwoman
@fashionnova https://t.co/Yrwf9YVrGR",2955664919
1508605957693231105,2022-03-29 00:44:23+00:00,"@FashionNova ain’t shit

#WillSmith #ChrisRock #JadaPinkettSmith 😭 https://t.co/FSsfPmifXl",275815429
1508604586755559431,2022-03-29 00:38:56+00:00,@FashionNova decided it would be great to use last nights interaction between Will and Chris as a marketing blitz to seek clothes. In poor taste they sent a text blasts incorporating the violent event to promote a discount. Gross.,1480739078442213379
1508604487187025926,2022-03-29 00:38:32+00:00,@CremeDeLaKym @FashionNova Never had this happen they talking about tbd,1280500379986415619
1508603892036079618,2022-03-29 00:36:11+00:00,@FashionNova came too funny w/ this text 🤣🤣🤣 https://t.co/1zO3Fn34fs,279377180
1508603506118123525,2022-03-29 00:34:39+00:00,@FashionNova y’all funny right after the Will vs Chris slap lmao y’all have no chill!😅🤣 https://t.co/T6TaLzUoj4,1406816155176685568
1508603464556978184,2022-03-29 00:34:29+00:00,Idk if it's petty or what but @FashionNova and @godisdope_ play all day with these promo texts https://t.co/I47j1RvwRw,43911945
1508603382528946178,2022-03-29 00:34:09+00:00,@ForeverPariss__ @FashionNova 15th but yeah man 😭😂🤦🏽‍♀️ mfs!,23250396
1508603205000724480,2022-03-29 00:33:27+00:00,@elixminaj @FashionNova Report them to the FTC. I work in advertising and some states have this as illegal lol,49919595
1508602555546406920,2022-03-29 00:30:52+00:00,"Not me catching fashion nova .

The first is the cost w/out a sale going on 

The second is w/ a BOGO jeans sale.

Y’all some scammers @FashionNova https://t.co/mo3gsZ7uvg",1553213526
1508601256796954625,2022-03-29 00:25:42+00:00,"@Cinnamon_Wifey @FashionNova Fall out still coming.
Let it go, frozen💯❤",569529417
1508601111535501313,2022-03-29 00:25:08+00:00,@FashionNova @FashionNovaHelp WHERE IS MY PACKAGE?!,1268552936927395842
1508599025452388356,2022-03-29 00:16:50+00:00,"🤣🤣🤣🤣🤣 yoooooo @FashionNova , y’all outta pocket for that text y’all just sent out. Y’all have no self control, whatsoever. Lmaooo.",172477459
1508598291180703746,2022-03-29 00:13:55+00:00,@FashionNova y'all going to hell https://t.co/3j3VKFEtrl,1186841474719191040
1508598165418782723,2022-03-29 00:13:25+00:00,"😂😂 Aye, @FashionNova be on it man. https://t.co/mNa1u6ZoDW",558139064
1508598149962768391,2022-03-29 00:13:22+00:00,@FashionNova y’all wrong for that that text 😩😂😂,2471627452
1508598097068314636,2022-03-29 00:13:09+00:00,“Slapped 40% Off The Entire Site✋LAST CALL!” @FashionNova whyyyy🤣,1046175709520171009
1508597380035268616,2022-03-29 00:10:18+00:00,If @FashionNova Don’t Leave Me Alone Bro 😂🤦🏽‍♂️,1073440320908656640
1508596782376304649,2022-03-29 00:07:55+00:00,@CremeDeLaKym @FashionNova Fucking same 🤣🤣 March 14,1280500379986415619
1508595716016390144,2022-03-29 00:03:41+00:00,"@FashionNova Using violence as a ""cute promo"" code to drive sales?? Disgusting. I'll never buy anything from fashion nova in the future. #fashionnova",105645751
1508595582075645954,2022-03-29 00:03:09+00:00,@FashionNova immediately no. https://t.co/IisefWdilc,1404639782253256704
1508595263518224396,2022-03-29 00:01:53+00:00,@GiseIleLynette @FashionNova Wow very nice,1282561785451732992
1508593848276107273,2022-03-28 23:56:16+00:00,Now Nova 😭😏😂😂 Yall aint neva text me this promo @FashionNova Marketing team is quick Asf 😂😂😂💯💯 #fashionnova #Oscars2022 #WillAndChris https://t.co/r8Vq4k0BOF,509462884
1508592702442684420,2022-03-28 23:51:43+00:00,Lmaooooo @FashionNova Marketing Department strikes again. https://t.co/AgySg9KLzg,93126660
1508591354133295120,2022-03-28 23:46:21+00:00,I ordered something from @FashionNova 13 days ago and it hasn’t even been picked up to be shipped 😂🤦🏽‍♀️. This was the last time trying my luck with them. 🚮,23250396
1508591234134130688,2022-03-28 23:45:53+00:00,@FashionNovaHelp @FashionNova can you please help me with my order. It’s been lost for over 2 weeks now and I can’t get a hold of anyone,95743905
1508588480594595855,2022-03-28 23:34:56+00:00,@FashionNova here’s several seats🪑🪑🪑🪑🪑🪑🪑🪑🪑🪑🪑🪑🪑🪑🪑🪑🪑🪑🪑🪑NOW SIT https://t.co/ilFAcgKbdo,1175567594
1508588435078004738,2022-03-28 23:34:45+00:00,@FashionNova y’all never miss a perfect time to advertise your site 😭😂 https://t.co/EHBz3JyE3E,1147271762771677184
1508588384113025031,2022-03-28 23:34:33+00:00,yall outta line @FashionNova https://t.co/HbkMNHnlv6,27311904
1508588088100106242,2022-03-28 23:33:23+00:00,"@DennisD56349772 @macburgz @FashionNova Join this group and thank me later 👇👇👇
https://t.co/ZNVJhXpmxo",91195478
1508587487240851456,2022-03-28 23:30:59+00:00,@macburgz @FashionNova give this man his coin,1227063361109622785
1508587356978360322,2022-03-28 23:30:28+00:00,@GiseIleLynette @FashionNova Curly temple❤❤,894984583820845057
1508586994867347463,2022-03-28 23:29:02+00:00,@FashionNova has ZERO CHILL dawg😂😂😂😂😂😂 https://t.co/3FGelpSRN6,35581451
1508586626829615108,2022-03-28 23:27:34+00:00,@tranquil7889 @FashionNova For real😂,3292376119
1508586504104337410,2022-03-28 23:27:05+00:00,@FashionNova  you being petty 🤧🤧🤧🤧. @TheShadeRoom https://t.co/T9mxAejZRK,400840793
1508586271148552198,2022-03-28 23:26:09+00:00,@mmhmbeauty @FashionNova Like why are they like this ?! 😂,867497125
1508585512344305664,2022-03-28 23:23:08+00:00,@FashionNova PAY THIS MAN!!!! We all know dam well they seen this tweet. https://t.co/Jks6jK3q8L,226830111
1508585277496958980,2022-03-28 23:22:12+00:00,@Ebony_Kiara @FashionNova Nah this wild! 🤣,111675271
1508585148077551618,2022-03-28 23:21:42+00:00,@FashionNova has no chill with the promotions🤣🤣🤣🤣🤣 https://t.co/D1Mhk9VOAI,813109933927440384
1508584606760636417,2022-03-28 23:19:33+00:00,Aye yooo lmao why @FashionNova play all damn day 😂😂I’m screaming!!! https://t.co/LEJphVCaze,58944534
1508584217625645063,2022-03-28 23:18:00+00:00,"@FashionNova done SLAPPED 40% Off the ENTIRE Site just so we can ROCK the New Spring looks they got to offer. I’m impressed by this promo. Its true what they say that if there’s a WILL, there’s a way. https://t.co/Dbyt7gkn8C",1479295202321907714
